UPC,PriceNet_$,,UPC
0808720025125,7.5,,00808720025125
0808720250121,7.5,,00808720250121
0808720025323,7.5,,00808720025323
0090431580226,9.35,,00090431580226
0074643830621,5.94,,00074643830621
0074645376424,3.14,,00074645376424
0028944676426,3.58,,00028944676426
0075992722629,5.64,,00075992722629
0181475706250,23.51,,00181475706250
0731458679127,10.44,,00731458679127
0606949368623,10.44,,00606949368623
0094634861328,6.67,,00094634861328
0886972311227,4.76,,00886972311227
0886972405322,3.14,,00886972405322
0886972389127,3.14,,00886972389127
0828768152423,5.94,,00828768152423
0602527196381,19.33,,00602527196381
0028947650140,10.44,,00028947650140
0090431156629,9.35,,00090431156629
0602537972128,13.8,,00602537972128
0888751053229,3.14,,00888751053229
0020286155867,6.93,,00020286155867
0886976984922,3.14,,00886976984922
0880040418924,14.07,,00880040418924
0042284246927,8.25,,00042284246927
0731454183123,10.44,,00731454183123
0888837168625,5.94,,00888837168625
0037629593521,7.04,,00037629593521
0602517125834,11.39,,00602517125834
0602537755363,2.7,,00602537755363
0090431791325,8.25,,00090431791325
0602527274577,8.25,,00602527274577
0746105060326,9.9,,00746105060326
0826992023922,12.55,,00826992023922
0886919840520,3.14,,00886919840520
0886975019724,3.14,,00886975019724
0093624969716,15.68,,00093624969716
0098787074512,13.63,,00098787074512
0075678683947,17.58,,00075678683947
0825646350919,14.49,,00825646350919
0825646909452,17.58,,00825646909452
0081227981273,19.14,,00081227981273
0098787084511,15.3,,00098787084511
0017046190916,13.8,,00017046190916
0045778686810,15.3,,00045778686810
0093624933632,16.11,,00093624933632
0767004291710,15.94,,00767004291710
0093624439110,30.51,,00093624439110
0888750708625,10.01,,00888750708625
0075678666711,13.26,,00075678666711
0825646131952,19.14,,00825646131952
0648401023718,15.3,,00648401023718
0190295851194,21.39,,00190295851194
0191400002012,21.43,,00191400002012
0816715020857,14.46,,00816715020857
0715187942523,10.09,,00715187942523
0888751499225,3.14,,00888751499225
0030206739886,13.22,,00030206739886
0810540030357,7.5,,00810540030357
0803343166897,25.66,,00803343166897
0034571282282,14.07,,00034571282282
0888072044579,33.33,,00888072044579
0707239020525,8.54,,00707239020525
0696998991323,11.55,,00696998991323
0602547955722,10,,00602547955722
0634457568822,10.23,,00634457568822
0614187056127,10.55,,00614187056127
0602547997944,8,,00602547997944
0889853581924,99.13,,00889853581924
0081227964603,38.13,,00081227964603
0075678732423,19.14,,00075678732423
0098787003413,13.63,,00098787003413
0098787063011,13.63,,00098787063011
0075678677564,19.14,,00075678677564
0634904042912,17.74,,00634904042912
0093624964667,19.14,,00093624964667
0825646278589,10.09,,00825646278589
0801390015618,19.17,,00801390015618
0801390021916,19.17,,00801390021916
0881034112477,16.08,,00881034112477
0881034112514,16.08,,00881034112514
0075678672071,19.91,,00075678672071
0016861754518,20.74,,00016861754518
0098787083415,22.92,,00098787083415
0075678731853,15.32,,00075678731853
0817195020245,17.74,,00817195020245
0888430987814,10,,00888430987814
0032862022210,12.27,,00032862022210
0878037000313,15.3,,00878037000313
0093624998341,22.95,,00093624998341
0075678956133,15.32,,00075678956133
0081227950118,49.72,,00081227950118
0634457249011,8,,00634457249011
0602557070842,9,,00602557070842
0889030012210,17.74,,00889030012210
0825646255887,16.88,,00825646255887
0075597938906,7,,00075597938906
0075678995798,15.32,,00075678995798
0666561001216,22.92,,00666561001216
0602557646115,7,,00602557646115
0817949019471,20,,00817949019471
0093624761211,19.14,,00093624761211
5050580666320,8,,05050580666320
0075678673900,15.32,,00075678673900
0190295614003,11.52,,00190295614003
0075992528610,16.88,,00075992528610
0634904078300,20.71,,00634904078300
0020286226925,13.94,,00020286226925
0075597937589,16.86,,00075597937589
0016581239814,10,,00016581239814
0602567817581,6.59,,00602567817581
0840588115211,6.93,,00840588115211
0075678659232,22.95,,00075678659232
0075678657641,12.83,,00075678657641
5052946153086,110.64,,05052946153086
0190295657215,15.32,,00190295657215
0184923123821,8.8,,00184923123821
5060196464104,13.42,,05060196464104
0602567437031,16.53,,00602567437031
0092624999440,10,,00092624999440
0888072030183,10,,00888072030183
0711574827510,11,,00711574827510
0889854552916,11,,00889854552916
0602567007401,10,,00602567007401
0190758075013,8,,00190758075013
0727361405724,11.34,,00727361405724
0729798774787,18.44,,00729798774787
0810067010207,11.22,,00810067010207
0888751047723,3.14,,00888751047723
0656605330921,10.63,,00656605330921
0822603149029,9.9,,00822603149029
0840588119417,10.63,,00840588119417
0713179439693,11.58,,00713179439693
0081227028022,11.55,,00081227028022
0078636695921,5.94,,00078636695921
0724358089127,6.67,,00724358089127
0601501310621,10.73,,00601501310621
0827969396322,5.94,,00827969396322
0886973108529,5.94,,00886973108529
0601501316623,7.63,,00601501316623
0789577665422,8.43,,00789577665422
0888072375017,15.48,,00888072375017
0602547602893,13,,00602547602893
0602557906196,14,,00602557906196
0602527811642,10.44,,00602527811642
0841887030519,11,,00841887030519
0090431543320,9.35,,00090431543320
0090431093528,9.35,,00090431093528
0090431588727,9.35,,00090431588727
0090431562826,9.35,,00090431562826
0696998021426,8.25,,00696998021426
0602517131552,6.67,,00602517131552
0602517449749,10.44,,00602517449749
0075678924361,10.09,,00075678924361
0090431642429,9.35,,00090431642429
0857509005032,10.55,,00857509005032
0817424019248,6.33,,00817424019248
0081227481728,10.09,,00081227481728
0886972498324,4.1,,00886972498324
0724349900226,6.67,,00724349900226
8436569190753,9.54,,08436569190753
0886919932225,3.14,,00886919932225
0888072347601,10.73,,00888072347601
0888750142214,18.88,,00888750142214
0888915320488,9.9,,00888915320488
5760455452896,9.54,,05760455452896
0602577033223,8.25,,00602577033223
0634457249714,9,,00634457249714
0602557071078,8,,00602557071078
0790692255320,10.23,,00790692255320
0093624975328,8.25,,00093624975328
5414939960833,10,,05414939960833
0744861119616,5,,00744861119616
0039841553451,15.66,,00039841553451
0602557542356,18.44,,00602557542356
0821826025622,35.82,,00821826025622
0886972469027,3.14,,00886972469027
0886974050223,12.54,,00886974050223
0886978991225,3.14,,00886978991225
0602537776948,10.44,,00602537776948
0888750212221,11.28,,00888750212221
0652135394891,8.54,,00652135394891
0824833015044,10.88,,00824833015044
0090431624326,9.35,,00090431624326
0090431631720,8.25,,00090431631720
0090431771723,8.25,,00090431771723
0090431081426,2.48,,00090431081426
0731458999621,8.25,,00731458999621
0090431625521,9.35,,00090431625521
0008817000725,8.25,,00008817000725
0093624928973,13.26,,00093624928973
0075597944730,10,,00075597944730
0880882275914,11,,00880882275914
0888072027442,10,,00888072027442
0045778746514,8,,00045778746514
0727361394721,9.3,,00727361394721
0821797777186,3.73,,00821797777186
0093624917120,11.58,,00093624917120
0190296949883,10,,00190296949883
0028948148790,9.98,,00028948148790
0081227942182,14,,00081227942182
0190296960437,4,,00190296960437
0889854380915,8,,00889854380915
0602557386103,36,,00602557386103
0803341505308,18.21,,00803341505308
0603497864355,6,,00603497864355
0042283144422,15.4,,00042283144422
0828767539720,5.94,,00828767539720
5099950776726,13.22,,05099950776726
0715187904125,3.84,,00715187904125
0886976129026,3.14,,00886976129026
0067003094726,9.3,,00067003094726
0888430037823,5.94,,00888430037823
0602537802463,9.3,,00602537802463
0602547136961,27.86,,00602547136961
0602547607881,11.39,,00602547607881
0648401025521,10.08,,00648401025521
0851266006226,11.35,,00851266006226
0042282414427,9.3,,00042282414427
0889854815721,7.15,,00889854815721
0090771806727,10.45,,00090771806727
0602567480600,23.1,,00602567480600
0093624505525,8.25,,00093624505525
0600753794173,13.92,,00600753794173
0090431620526,9.35,,00090431620526
0600753829943,13.92,,00600753829943
0600753829882,13.92,,00600753829882
0602567359531,23.1,,00602567359531
0190295626167,15.32,,00190295626167
0190295818852,17.6,,00190295818852
0190295821746,16.88,,00190295821746
0045778761524,8.64,,00045778761524
0804297832227,10.63,,00804297832227
0843563102923,10.63,,00843563102923
5060246129465,8.43,,05060246129465
0015707010221,12.55,,00015707010221
0656605366050,22.02,,00656605366050
0731458676829,6.67,,00731458676829
0888295794312,9.9,,00888295794312
3149020934395,15.43,,03149020934395
0017627117929,10.73,,00017627117929
0044006751627,3.5,,00044006751627
0044006409122,8.25,,00044006409122
0801056874375,9.9,,00801056874375
0752830541474,11.23,,00752830541474
0856066006841,9.9,,00856066006841
0190758677323,7.15,,00190758677323
0602498613702,10.44,,00602498613702
0016861743123,17.6,,00016861743123
0602498628706,6.67,,00602498628706
0884860226523,11.88,,00884860226523
0602547628671,18.44,,00602547628671
0803057033027,11.22,,00803057033027
0888837534123,3.14,,00888837534123
0724596969212,13.37,,00724596969212
0090431997321,4.4,,00090431997321
0044006441221,10.44,,00044006441221
0050087149055,3.41,,00050087149055
0602557109436,28,,00602557109436
6430050668532,10.55,,06430050668532
0602517399686,2.7,,00602517399686
0602527993720,15.4,,00602527993720
0602517505926,11.39,,00602517505926
0825646298815,16.88,,00825646298815
0888072391093,11.35,,00888072391093
5099922761927,7.26,,05099922761927
0646920315215,12.48,,00646920315215
0754220307394,20.71,,00754220307394
0696998575622,3.14,,00696998575622
0724385063626,11.39,,00724385063626
0184719000121,8.64,,00184719000121
0602537860593,13.19,,00602537860593
0823564684123,10.22,,00823564684123
0051497004361,7.15,,00051497004361
5034504169128,33.33,,05034504169128
0886974722823,5.94,,00886974722823
0790248037424,11.34,,00790248037424
0081227951900,14.09,,00081227951900
0888072388727,11.35,,00888072388727
0602527514222,9.9,,00602527514222
0602527533094,13.22,,00602527533094
0016351544926,13.22,,00016351544926
0887828038220,10.08,,00887828038220
0888072034952,11.35,,00888072034952
0888072053458,11.35,,00888072053458
0078636935324,13.2,,00078636935324
0844942010860,7.15,,00844942010860
0050087283544,10.44,,00050087283544
0190758599625,11.28,,00190758599625
0054645258425,11.34,,00054645258425
0829421701200,14.07,,00829421701200
0074646932025,5.94,,00074646932025
0602527806372,13.19,,00602527806372
0715187731127,6.64,,00715187731127
0081227672126,10.09,,00081227672126
0610017197220,10.73,,00610017197220
0843930003945,5.16,,00843930003945
0602517986282,13.22,,00602517986282
0617884662127,6.67,,00617884662127
0610017107731,10.73,,00610017107731
0696998515123,5.94,,00696998515123
0731451726620,13.22,,00731451726620
0727361307127,8.64,,00727361307127
0630883005627,8.8,,00630883005627
0600753797433,5.23,,00600753797433
0793447407623,9.7,,00793447407623
8719262008342,21.68,,08719262008342
0706091000621,10.45,,00706091000621
0731451804724,10.44,,00731451804724
0731458695325,9.3,,00731458695325
0602537365081,5.67,,00602537365081
0081227379629,6.23,,00081227379629
0011661917729,8.25,,00011661917729
0828766398229,5.94,,00828766398229
5099991220028,9.3,,05099991220028
0028948103881,5.23,,00028948103881
0724386370723,10.44,,00724386370723
0602527015880,6.67,,00602527015880
0602537534890,21.54,,00602537534890
0888430469013,18.88,,00888430469013
0602527304182,13.22,,00602527304182
0081227964368,30.51,,00081227964368
0767981113715,13.67,,00767981113715
5099969928611,15.11,,05099969928611
0880882175016,18.08,,00880882175016
0067003096522,10.08,,00067003096522
0602527212173,23.1,,00602527212173
0602527641263,23.1,,00602527641263
0602537157495,23.1,,00602537157495
5099967934416,15.11,,05099967934416
0778325633721,8.8,,00778325633721
0042282327314,23.1,,00042282327314
0888072345256,15.48,,00888072345256
0050087128753,13.8,,00050087128753
0602517642850,18.44,,00602517642850
0601501312724,8.25,,00601501312724
0093624959489,17.58,,00093624959489
0724347478611,19.14,,00724347478611
0888837679329,16.39,,00888837679329
0696998020511,9,,00696998020511
0602537455270,12.38,,00602537455270
0888837775816,17.01,,00888837775816
0846070031229,13.94,,00846070031229
0880882212223,13.92,,00880882212223
0888750439222,7.15,,00888750439222
4260019713179,10,,04260019713179
0602547592170,5.23,,00602547592170
0602547684738,8.25,,00602547684738
0603497899920,10.09,,00603497899920
0824302385012,13.8,,00824302385012
0610017113138,10.73,,00610017113138
0075021031432,18.44,,00075021031432
0045778663217,19.17,,00045778663217
0602537707300,10.44,,00602537707300
0190295990282,16.88,,00190295990282
0884108004579,11,,00884108004579
0602557818307,10.43,,00602557818307
0825646278541,16.11,,00825646278541
0190295842611,12.76,,00190295842611
0093791810521,10.22,,00093791810521
5414939590818,19.05,,05414939590818
0602567412472,16.53,,00602567412472
0602537761579,17.63,,00602537761579
0028947877325,11.86,,00028947877325
0821797100366,22.16,,00821797100366
0888072068568,8.53,,00888072068568
0602547011848,18.44,,00602547011848
0612058638014,8.25,,00612058638014
0091010200214,8.39,,00091010200214
0081227980436,15.32,,00081227980436
0077778826323,8.25,,00077778826323
0829421819363,25.5,,00829421819363
0610017162839,7.17,,00610017162839
0602537144136,13.8,,00602537144136
0888430980518,11.95,,00888430980518
0600445005624,10.44,,00600445005624
0008811292324,6.67,,00008811292324
0602527364131,9.3,,00602527364131
0602527937779,8.25,,00602527937779
0602547221810,6.67,,00602547221810
0602527954325,9.3,,00602527954325
0018861003122,11.43,,00018861003122
0601215922523,9.3,,00601215922523
0602498859766,15.4,,00602498859766
0725543953612,28.63,,00725543953612
0886977810725,5.94,,00886977810725
0886979618022,11.28,,00886979618022
0888837109420,9.35,,00888837109420
0886919838220,2.95,,00886919838220
0889854027827,9.35,,00889854027827
4050538391527,8.26,,04050538391527
0050087311889,8.25,,00050087311889
0600753551349,18.44,,00600753551349
0731453478725,8.25,,00731453478725
0794043184260,9.3,,00794043184260
0602547118097,30.95,,00602547118097
0731454619622,6.67,,00731454619622
0601215399127,6.67,,00601215399127
0044006498829,9.3,,00044006498829
0724386447821,6.67,,00724386447821
0606949309626,9.3,,00606949309626
0793018354028,9.98,,00793018354028
0008811228224,9.3,,00008811228224
0880882248628,8.8,,00880882248628
0074644886726,13.2,,00074644886726
0074646541722,5.94,,00074646541722
0602547276261,18.44,,00602547276261
0731453238725,9.3,,00731453238725
0602547399038,26.79,,00602547399038
0042280002022,6.67,,00042280002022
0078636686820,5.94,,00078636686820
0888751713314,20.88,,00888751713314
0602547331144,18.44,,00602547331144
0087248790825,9.3,,00087248790825
0602547612304,18.44,,00602547612304
0724384498122,10.44,,00724384498122
0602547532305,18.44,,00602547532305
0077779527120,6.15,,00077779527120
0602547695871,13.8,,00602547695871
0610017177635,10.73,,00610017177635
0888751482319,15.46,,00888751482319
0079892429923,3.14,,00079892429923
0724359348520,13.22,,00724359348520
0795041740427,8.8,,00795041740427
0602547681188,18.45,,00602547681188
0075678668296,16.88,,00075678668296
0602547704870,13.8,,00602547704870
0780014223915,31.88,,00780014223915
0843930021161,18.44,,00843930021161
0713137800725,7.15,,00713137800725
0618681004929,10.44,,00618681004929
0828766863529,11.55,,00828766863529
0828766923827,11.55,,00828766923827
0094637708705,9.3,,00094637708705
0886971182422,7.04,,00886971182422
0081227944360,16.88,,00081227944360
0028942973022,11.86,,00028942973022
0602517412217,3.58,,00602517412217
0809289070328,12.36,,00809289070328
0886973693629,5.94,,00886973693629
0602547924339,18.44,,00602547924339
5099921471025,6.67,,05099921471025
0886974991724,8.25,,00886974991724
0886974334125,5.94,,00886974334125
0766929908628,11.68,,00766929908628
0015891106526,8.25,,00015891106526
0602557030167,13.8,,00602557030167
0602547840356,18.44,,00602547840356
0042284834728,9.3,,00042284834728
0880882274412,15.48,,00880882274412
0602527438078,9.9,,00602527438078
0889853577514,21.95,,00889853577514
0602547514776,12.64,,00602547514776
0043396348172,7.15,,00043396348172
0602547819659,18.44,,00602547819659
0794043190421,20.71,,00794043190421
0886978828828,3.14,,00886978828828
0889853635917,19.33,,00889853635917
0889853628216,15.46,,00889853628216
0028948055234,9.3,,00028948055234
0886919846829,3.14,,00886919846829
0602537072057,9.3,,00602537072057
0602537643677,11.57,,00602537643677
0781676722822,9.1,,00781676722822
0602537118748,11.39,,00602537118748
0602547009272,11.39,,00602547009272
0888751058224,4.76,,00888751058224
0016861750220,10.09,,00016861750220
0602537397617,8.25,,00602537397617
0602537965373,13.19,,00602537965373
0602547925961,11.39,,00602547925961
0602547986979,8.25,,00602547986979
0600753726457,9.35,,00600753726457
0602537347568,18.44,,00602537347568
0602537714100,13.8,,00602537714100
0888430740419,12.37,,00888430740419
0889854037628,9.35,,00889854037628
0090431163320,4.4,,00090431163320
0030206740387,9.98,,00030206740387
0030206744088,9.98,,00030206744088
0634904061012,22.92,,00634904061012
0889854357627,6.33,,00889854357627
0778325637620,8.8,,00778325637620
0752830934849,9.1,,00752830934849
0646315514414,15.33,,00646315514414
0098787127027,10.08,,00098787127027
8024391089828,9.9,,08024391089828
0602547476487,13.8,,00602547476487
8809616986065,18.69,,08809616986065
0050087119546,8.25,,00050087119546
0602517945395,13.22,,00602517945395
0851756006354,9.3,,00851756006354
0602527829142,11.39,,00602527829142
0848064001034,11.83,,00848064001034
0826257021328,6.93,,00826257021328
0889466031021,11.86,,00889466031021
0856066006964,9.9,,00856066006964
0767004804026,15.51,,00767004804026
0602557002010,13.8,,00602557002010
0600753605738,18.44,,00600753605738
0602527949857,23.1,,00602527949857
0889853374519,14.99,,00889853374519
0820413116521,7.48,,00820413116521
0602547029195,18.44,,00602547029195
0617884929725,10.44,,00617884929725
0889853097111,18.88,,00889853097111
0888072018518,10.73,,00888072018518
0889030015815,17.74,,00889030015815
0602557166156,13.8,,00602557166156
0050087356965,18.44,,00050087356965
0808720023619,9.76,,00808720023619
0889854120313,10,,00889854120313
0824302001721,10.44,,00824302001721
0602557772142,11.39,,00602557772142
0843930028139,13.8,,00843930028139
0602567364351,10.44,,00602567364351
0602557437188,23.1,,00602557437188
0778325227920,8.43,,00778325227920
0889466057922,4.79,,00889466057922
0602547935878,11.57,,00602547935878
0602567730095,10.44,,00602567730095
0731455820829,10.44,,00731455820829
5060454948759,9.9,,05060454948759
0602537042005,51.8,,00602537042005
0888072025097,15.48,,00888072025097
0081227940218,24.37,,00081227940218
0602557675221,8.25,,00602557675221
0190296967832,22.92,,00190296967832
0803020182110,19.17,,00803020182110
0025218852425,8.25,,00025218852425
0889854522612,10,,00889854522612
0888072028876,15.48,,00888072028876
0636551806619,23.11,,00636551806619
0625712560521,10.73,,00625712560521
0752830539006,13.67,,00752830539006
0025218618229,7.98,,00025218618229
0889466066726,7.15,,00889466066726
0852428007570,33.33,,00852428007570
0843930022830,9,,00843930022830
0843930013876,8.25,,00843930013876
0829421125402,16,,00829421125402
0731383680403,24.32,,00731383680403
0644110033413,15.3,,00644110033413
0646315228311,14.68,,00646315228311
0889854658328,4.1,,00889854658328
0889854593728,4.35,,00889854593728
0790617604028,3.58,,00790617604028
0602557696936,13.8,,00602557696936
0889854630515,14.99,,00889854630515
0011661060425,12.55,,00011661060425
0602527812618,9.3,,00602527812618
0602537918904,11.39,,00602537918904
0710347203612,17.38,,00710347203612
0081227961671,14.66,,00081227961671
3700477822477,10.45,,03700477822477
0081227955885,14.47,,00081227955885
0888295678193,11.26,,00888295678193
0888072380004,11.35,,00888072380004
0030206243420,8.8,,00030206243420
0602567341390,18.08,,00602567341390
5099968029128,10.44,,05099968029128
0881034155337,7.25,,00881034155337
0856100007551,13.22,,00856100007551
0813547025883,53.44,,00813547025883
0646315020205,20.81,,00646315020205
0634457864122,8.8,,00634457864122
0098787121117,8,,00098787121117
0010111037833,8.25,,00010111037833
0190758180410,13.92,,00190758180410
0823564815909,13.63,,00823564815909
0075021323629,9.3,,00075021323629
0606949044329,10.44,,00606949044329
0731454688321,6.67,,00731454688321
0190758650517,18.56,,00190758650517
0606949330323,6.67,,00606949330323
0044007708309,7.77,,00044007708309
0724359862620,9.71,,00724359862620
0720616504920,5.16,,00720616504920
0602547110916,13.92,,00602547110916
0880882160326,13.92,,00880882160326
0015891405025,12.55,,00015891405025
0033651030720,11.88,,00033651030720
0606949309824,6.67,,00606949309824
0045778757015,16.86,,00045778757015
0093624937678,19.14,,00093624937678
0883870076210,17.74,,00883870076210
0711574710317,19.17,,00711574710317
0603497859245,24.37,,00603497859245
0824302001127,10.44,,00824302001127
0075678657900,22.95,,00075678657900
0093624911920,14.49,,00093624911920
0823564815008,13.63,,00823564815008
0076731107127,9.3,,00076731107127
0602557567649,11.39,,00602557567649
0602517240865,10.44,,00602517240865
0602567750543,18.44,,00602567750543
4028466109996,9.54,,04028466109996
0808835148023,5.23,,00808835148023
0037629531028,5.94,,00037629531028
0602547485915,3.58,,00602547485915
0888430772120,3.14,,00888430772120
0634164605728,8.64,,00634164605728
0823564820101,13.63,,00823564820101
0075678313929,8.64,,00075678313929
0731453050129,6.67,,00731453050129
0044006510927,10.44,,00044006510927
0044006911922,10.44,,00044006911922
0610017177734,10.73,,00610017177734
0888837302920,5.94,,00888837302920
0602547270962,9.3,,00602547270962
0077779124527,10.44,,00077779124527
0602498615959,9.3,,00602498615959
0888750701527,7.98,,00888750701527
0602557101218,8.25,,00602557101218
0090431527122,8.25,,00090431527122
0602517461499,3.41,,00602517461499
0850498007568,10.44,,00850498007568
0886978142115,14.99,,00886978142115
0077779376926,10.44,,00077779376926
0731455613223,6.67,,00731455613223
0075596185424,6.23,,00075596185424
0600753585214,8.25,,00600753585214
0083061096823,7.15,,00083061096823
0602567885801,13.8,,00602567885801
0602577057939,10.44,,00602577057939
0600753853627,23.1,,00600753853627
0190758983615,17.79,,00190758983615
0602567993339,18.44,,00602567993339
0075678762185,13.26,,00075678762185
0819224017301,9.3,,00819224017301
0670541359570,10.43,,00670541359570
0601501323522,5.78,,00601501323522
0602537658251,23.1,,00602537658251
0888837346221,8.69,,00888837346221
0602557563467,13.94,,00602557563467
0080688891220,10.09,,00080688891220
0696998608023,11.55,,00696998608023
0888837564816,26.02,,00888837564816
0190758678023,9.35,,00190758678023
0886979177925,3.14,,00886979177925
0886978832320,3.14,,00886978832320
0603497939763,10.29,,00603497939763
0602547688033,13.8,,00602547688033
0081227949105,14.09,,00081227949105
0810599021276,7.74,,00810599021276
0888430185029,11.55,,00888430185029
0190295852788,14.09,,00190295852788
0190758440910,14.99,,00190758440910
0602527438061,3.5,,00602527438061
0602537503087,12.64,,00602537503087
0602547047076,11.39,,00602547047076
0602557570908,8.25,,00602557570908
0190295774905,13.26,,00190295774905
0753088843136,30.66,,00753088843136
0746105075023,9.9,,00746105075023
0737463515924,9.3,,00737463515924
0602517967823,10.44,,00602517967823
0646315116113,15.33,,00646315116113
0888751688513,15.46,,00888751688513
0888608665704,16.16,,00888608665704
8718469532001,10,,08718469532001
0646315142112,16.7,,00646315142112
0610017160637,7.17,,00610017160637
0032862022227,10.08,,00032862022227
0602537588121,14.51,,00602537588121
0727361322427,9.3,,00727361322427
0075678660481,10.09,,00075678660481
0602557991871,10.43,,00602557991871
4050538397352,17.74,,04050538397352
0602547524065,23.1,,00602547524065
0602557237436,11.01,,00602557237436
0602547206701,18.44,,00602547206701
0602547206718,10,,00602547206718
0602547543707,23.1,,00602547543707
0646315191110,16.7,,00646315191110
0081227973599,16.88,,00081227973599
0849320024613,13.94,,00849320024613
0889853217922,9.35,,00889853217922
0028947829911,13.92,,00028947829911
0714270692338,10.63,,00714270692338
0780163521627,10.55,,00780163521627
0680889092374,8.25,,00680889092374
0889854657314,23.2,,00889854657314
0602557070941,10,,00602557070941
0850888007352,8.64,,00850888007352
0093624998112,19.14,,00093624998112
0889466062322,5.23,,00889466062322
0889854357917,12,,00889854357917
0616892498049,32.74,,00616892498049
0720841215011,8,,00720841215011
0760137045823,11.58,,00760137045823
5056167100805,8.33,,05056167100805
0794043192241,12,,00794043192241
0602557696967,13.8,,00602557696967
0603497864973,14,,00603497864973
0603497864690,18.42,,00603497864690
0081227932930,8,,00081227932930
0602557403756,10,,00602557403756
0888072030176,10,,00888072030176
0823564816807,10.22,,00823564816807
0602557761641,10,,00602557761641
0092624999617,20.24,,00092624999617
0050087368197,60,,00050087368197
4050538322460,11,,04050538322460
4050538336580,11.34,,04050538336580
0028947986690,19.07,,00028947986690
0027297968622,11.26,,00027297968622
0801061942328,9.52,,00801061942328
0824046324728,11.58,,00824046324728
0192641062803,15.11,,00192641062803
5013929476431,12.27,,05013929476431
0190758656212,18.88,,00190758656212
0603497911431,14.47,,00603497911431
0824046907228,13.63,,00824046907228
0823564647821,13.63,,00823564647821
0075992735421,3.84,,00075992735421
