ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781133132370,"$2.00 ","201,058",48.25,-1,-3.3,"2,575,765",36.44,-1,38.53,-1,43.71,0,-1.8,-1,42.42,0,-1.8,-1,-3.3,-1,81.93
9780134492049,"$2.00 ","245,639",171.86,"1,963,190",233.16,"4,942,376",160.87,-1,162.58,"84,134",197.87,0,-1.8,-1,157.95,0,-1.8,-1,-2.75,"367,756",-2.75
9780307719225,"$2.00 ","6,185",11.32,"33,165",15.91,"1,023,490",-3.23,"221,554",7.82,"201,989",11.45,"161,834",11.3,"85,374",10.11,"1,497",223.01,0,-1.8,"118,478",12.94
9780736087285,"$1.00 ","170,645",-2.4,"907,136",50.62,"3,436,936",33.3,"1,039,854",31.26,0,-1.8,-1,37.93,-1,39.34,0,-1.8,-1,-2.4,-1,49.37
9780831130862,"$5.25 ","447,501",43.21,"1,655,156",46.61,"4,379,450",28.81,-1,36.87,-1,39.16,-1,35.74,-1,35.74,-1,-3.5,-1,-3.5,-1,-3.5
9780143131342,"$2.50 ","33,044",10.42,0,-1.8,"430,502",12.95,0,-1.8,0,-1.8,0,-1.8,"295,906",14.85,0,-1.8,0,-1.8,0,-1.8
9780385086165,"$1.75 ","128,410",9.55,"1,367,731",-2.32,"213,955",-2.32,"68,927",4.66,"69,534",7.09,"714,095",8.42,"746,579",8.42,"60,777",199.99,"401,733",-2.32,"1,088,125",-2.32
9780385474559,"$2.50 ","69,337",7.87,"1,872,756",-2.4,"1,359,017",-2.4,"51,469",6.1,"29,124",6.78,"777,869",6.98,"786,447",9.14,"69,879",195.43,"464,115",-2.4,"569,876",6.24
9780385474542,"$3.50 ",231,6.59,"73,169",-2.52,"789,118",-2.52,271,5.98,103,6.28,"61,845",5.61,"5,179",7.69,"14,259",141.14,"56,225",-2.52,"34,137",-2.52
9780385667838,"$3.00 ","223,154",-2.4,887,11.07,"4,380,179",-2.4,"828,480",-2.4,-1,-2.4,-1,-2.4,-1,-2.4,-1,-2.4,"425,784",-2.4,-1,-2.4
9780679446231,"$3.00 ","23,107",9.2,"1,145,091",-2.52,"1,883,656",-2.52,"1,501,909",13.07,"79,518",11.79,"528,977",11.43,"1,364,016",-2.52,-1,-2.52,"151,971",-2.52,"1,996,139",-2.52
9780435905255,"$3.50 ","734,794",-2.2,"415,646",-2.2,"724,167",-2.2,"962,507",8,"1,699,702",7.85,"1,024,318",9.42,"63,263",7.71,0,-1.8,0,-1.8,"1,425,422",11.36
9780393932195,"$2.75 ","296,086",14.32,"203,968",19.68,"12,161",4.39,"93,379",5.7,"74,469",5.71,"186,705",5.44,"458,860",5.44,"108,086",304.25,"319,391",-3.23,"249,396",24.23
9780691178240,"$4.00 ","52,604",10.22,"154,648",16.53,"47,148",9.76,"88,429",10,"120,349",11.66,"3,856",8.85,"73,496",10.71,"38,241",228.83,"138,814",-2.99,710,15.99
9781551119922,"$3.00 ","499,292",-2.32,"7,445",-2.32,"444,752",10.4,"794,287",13.3,"1,507,348",15.78,"1,643,500",15.11,-1,14.52,-1,-2.32,-1,-2.32,"375,485",18.22
9780770436735,"$3.00 ","27,311",10.43,"50,989",18.77,"511,340",-2.91,"309,045",16.29,"21,949",15.19,"435,077",13.34,"83,398",16.93,"44,259",254.09,"373,180",-2.91,"174,876",22.42
9780307591548,"$2.75 ","7,076",8.78,"7,014",18.53,"201,205",13.53,"103,890",15.69,"47,691",12.51,"86,619",12.84,"145,798",15.9,"19,783",220.12,"142,011",-2.79,"110,882",19.4
9780802837172,"$2.50 ","44,870",26.38,"104,499",-3.62,"1,090,645",26.98,"672,177",30.83,"937,149",27.86,"1,663,084",35.23,-1,31.03,0,-1.8,0,-1.8,"1,096,652",40.83
9781250169440,"$2.50 ","2,000",6.5,"16,464",12.94,"363,259",-2.99,"4,091",2.11,"144,526",3.39,"5,401",5.12,"90,644",8.43,"3,488",238.08,"27,998",-2.99,"5,459",4.58
9781594607530,"$4.00 ","1,163,457",40.06,-1,58.62,"4,712,783",-3.07,-1,40.35,-1,39.75,-1,39.13,-1,39.13,-1,-3.07,-1,-3.07,-1,-3.07
9780312240509,"$2.50 ","90,109",7.15,"212,724",5.9,"621,950",-8.15,"468,430",1.45,"359,955",15.13,"1,433,867",11.69,"1,055,458",11.69,0,-6.69,"515,401",-8.15,"104,167",17.45
9781413004168,"$2.75 ","869,292",37.07,"631,451",49.5,"3,017,567",11.42,"3,092,844",26.27,"2,596,487",14.68,-1,22.49,"865,456",16.21,0,-1.8,0,-1.8,"207,680",-2.32
9781413004175,"$2.75 ","235,107",37.07,"1,103,436",52.45,"3,485,558",10.37,"4,719,034",23.47,0,-1.8,0,-1.8,-1,13.51,-1,-2.32,0,-1.8,"187,399",23.09
9781413004182,"$2.25 ","375,264",28.97,"3,934",-2.2,"2,238,970",17.36,"1,295,870",21.18,"65,453",17.94,-1,20.94,"722,072",20.94,-1,598.69,-1,-2.2,"128,390",24.51
9781413004199,"$2.00 ","666,312",37.07,"3,931",57.32,"7,232,677",18.09,"3,093,005",38.56,0,-1.8,0,-1.8,"1,074,511",21.78,0,-1.8,0,-1.8,"143,490",-2.32
9780323322249,"$2.00 ","1,399",37.27,"11,066",66.23,"470,197",30.89,"331,385",38.35,"568,709",45.12,"458,128",39.74,-1,44.43,"328,418",827.46,"586,733",-3.3,"951,590",56.48
9781305969377,"$2.00 ","30,041",58.41,"119,393",-2.12,"5,606,856",-2.12,-1,56.53,-1,54.07,-1,51.1,-1,54.47,-1,-2.12,-1,-2.12,-1,72.57
9781597181853,"$1.75 ","149,463",58.57,"52,309",85.58,"490,209",58.94,"181,289",68.72,"562,834",65.17,"84,376",58.87,"284,798",58.84,0,-1.8,"400,871",-3.11,"104,194",86.63
9780679722137,"$1.50 ","307,640",9.01,"304,666",13.73,"645,776",7.33,"306,035",9.43,"438,370",9.79,"1,252,501",9.47,"1,107,707",9.47,"326,542",185.38,0,-1.8,"627,833",13.11
9781608315758,"$1.50 ","323,105",63.64,"27,236",82.23,"3,809,756",36.9,-1,46.53,-1,46.44,-1,46.85,-1,46.31,"298,725",1283.38,-1,-2.91,-1,77.29
9780679722120,"$2.50 ","71,851",8.26,"241,277",13.36,"683,418",7.25,"223,585",9.3,"258,478",9.8,"465,288",7.37,"307,883",1.01,"194,824",206.55,0,-1.8,"618,251",11.25
9781259681271,"$3.00 ","1,791,582",174.77,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9781496339065,"$2.50 ","14,236",30.03,"93,772",46.09,"725,946",23.61,"429,220",30.36,"122,806",26.77,"2,410",31.29,"57,704",31.24,"4,246",629.9,"161,910",-2.79,"23,630",43.59
9781496322890,"$2.75 ","14,683",53.92,"151,893",70.58,"55,054",36.45,"409,771",41.09,"299,192",42.31,"249,592",44.21,"59,214",43.06,"137,135",699.71,"69,505",-3.11,"628,860",70.65
9781496305169,"$1.50 ","1,904,771",69.8935,-1,101.952,-1,-9.5885,-1,-9.5885,-1,-9.5885,0,-6.96,-1,-9.5885,-1,-9.5885,0,-6.96,-1,-9.5885
