ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9780373208753,3.7,"3,969,444",-3.8718234,-1,-2.8802392,-1,-5.0604784,-1,-3.8704784,-1,-4.3124784,-1,-4.0319784,-1,-4.0319784,-1,-9.4039784,-1,-9.4039784,-1,-2.8504784
9780373299317,3.7,"1,159,246",-3.269939912,-1,-2.767362656,-1,-9.178225312,-1,-4.069725312,-1,-4.112225312,-1,-4.214225312,-1,-4.214225312,-1,-9.178225312,-1,-9.178225312,-1,-2.386725312
9780373299331,3.7,"1,944,193",-3.754439912,-1,-2.767362656,-1,-6.118225312,-1,-3.644725312,-1,-5.472225312,-1,-5.506225312,-1,-5.489225312,-1,-9.178225312,-1,-9.178225312,-1,-2.403725312
9780373299355,3.7,"2,639,754",-8.803439912,"1,024,633",-8.938362656,-1,-9.178225312,-1,-4.120725312,-1,-4.197225312,-1,-4.222725312,-1,-4.222725312,-1,-9.178225312,-1,-9.178225312,-1,-9.178225312
9780373299362,3.7,"2,425,713",-8.023439912,-1,-8.158362656,-1,-8.398225312,-1,-3.196225312,-1,-3.272725312,-1,-3.349225312,-1,-3.349225312,-1,-8.398225312,-1,-8.398225312,-1,-1.878725312
9780373299379,3.7,"2,619,689",-3.287687103,"1,825,038",-2.807927664,"2,631,435",-6.794355328,-1,-4.329355328,-1,-6.343855328,-1,-6.394855328,-1,-6.377855328,-1,-9.259355328,-1,-9.259355328,-1,-9.259355328
9780373299386,3.7,"1,851,034",-8.768717147,-1,-8.858996336,-1,-6.792492672,-1,-4.046992672,-1,-6.103992672,-1,-7.030492672,-1,-7.004992672,-1,-9.019492672,-1,-9.019492672,-1,-9.019492672
9780373299393,3.7,"2,846,215",-8.023439912,-1,-8.158362656,-1,-8.398225312,-1,-8.398225312,-1,-8.398225312,-1,-8.398225312,-1,-8.398225312,-1,-8.398225312,-1,-8.398225312,-1,-8.398225312
9780373299409,3.7,"1,652,153",-8.803439912,-1,-8.938362656,-1,-9.178225312,-1,-9.178225312,-1,-6.373225312,-1,-9.178225312,-1,-9.178225312,-1,-9.178225312,-1,-9.178225312,-1,-9.178225312
9780373299416,3.7,"2,933,568",-8.926127015,-1,-9.21879032,0,-7.91,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064,-1,-9.73908064
